"site","round","rep","species","date","n_germ","siterep","treatment"
"IL",1,3,"TO","2020-01-31",4,"IL _ 3","snow reduction"
"IL",1,3,"TO","2020-02-01",NA,"IL _ 3","snow reduction"
"IL",1,3,"TO","2020-02-02",NA,"IL _ 3","snow reduction"
"IL",1,3,"TO","2020-02-03",3,"IL _ 3","snow reduction"
"IL",1,3,"TO","2020-02-04",2,"IL _ 3","snow reduction"
"IL",1,3,"TO","2020-02-05",1,"IL _ 3","snow reduction"
"IL",1,3,"TO","2020-02-06",0,"IL _ 3","snow reduction"
"IL",1,3,"TO","2020-02-07",0,"IL _ 3","snow reduction"
"IL",1,4,"TO","2020-01-21",NA,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-01-22",NA,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-01-23",0,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-01-24",1,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-01-25",0,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-01-26",0,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-01-27",0,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-01-28",3,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-01-29",3,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-01-30",0,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-01-31",4,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-02-01",NA,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-02-02",NA,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-02-03",1,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-02-04",0,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-02-05",2,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-02-06",0,"IL _ 4","snow reduction"
"IL",1,4,"TO","2020-02-07",2,"IL _ 4","snow reduction"
"IL",1,5,"TO","2020-01-21",NA,"IL _ 5","control"
"IL",1,5,"TO","2020-01-22",NA,"IL _ 5","control"
"IL",1,5,"TO","2020-01-23",0,"IL _ 5","control"
"IL",1,5,"TO","2020-01-24",0,"IL _ 5","control"
"IL",1,5,"TO","2020-01-25",0,"IL _ 5","control"
"IL",1,5,"TO","2020-01-26",0,"IL _ 5","control"
"IL",1,5,"TO","2020-01-27",0,"IL _ 5","control"
"IL",1,5,"TO","2020-01-28",1,"IL _ 5","control"
"IL",1,5,"TO","2020-01-29",0,"IL _ 5","control"
"IL",1,5,"TO","2020-01-30",2,"IL _ 5","control"
"IL",1,5,"TO","2020-01-31",2,"IL _ 5","control"
"IL",1,5,"TO","2020-02-01",NA,"IL _ 5","control"
"IL",1,5,"TO","2020-02-02",NA,"IL _ 5","control"
"IL",1,5,"TO","2020-02-03",1,"IL _ 5","control"
"IL",1,5,"TO","2020-02-04",1,"IL _ 5","control"
"IL",1,5,"TO","2020-02-05",0,"IL _ 5","control"
"IL",1,5,"TO","2020-02-06",2,"IL _ 5","control"
"IL",1,5,"TO","2020-02-07",1,"IL _ 5","control"
"IL",1,6,"TO","2020-01-21",NA,"IL _ 6","control"
"IL",1,6,"TO","2020-01-22",NA,"IL _ 6","control"
"IL",1,6,"TO","2020-01-23",0,"IL _ 6","control"
"IL",1,6,"TO","2020-01-24",0,"IL _ 6","control"
"IL",1,6,"TO","2020-01-25",0,"IL _ 6","control"
"IL",1,6,"TO","2020-01-26",0,"IL _ 6","control"
"IL",1,6,"TO","2020-01-27",1,"IL _ 6","control"
"IL",1,6,"TO","2020-01-28",0,"IL _ 6","control"
"IL",1,6,"TO","2020-01-29",0,"IL _ 6","control"
"IL",1,6,"TO","2020-01-30",0,"IL _ 6","control"
"IL",1,6,"TO","2020-01-31",0,"IL _ 6","control"
"IL",1,6,"TO","2020-02-01",NA,"IL _ 6","control"
"IL",1,6,"TO","2020-02-02",NA,"IL _ 6","control"
"IL",1,6,"TO","2020-02-03",0,"IL _ 6","control"
"IL",1,6,"TO","2020-02-04",0,"IL _ 6","control"
"IL",1,6,"TO","2020-02-05",1,"IL _ 6","control"
"IL",1,6,"TO","2020-02-06",0,"IL _ 6","control"
"IL",1,6,"TO","2020-02-07",1,"IL _ 6","control"
"IL",1,7,"TO","2020-01-21",NA,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-01-22",NA,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-01-23",0,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-01-24",0,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-01-25",0,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-01-26",0,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-01-27",4,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-01-28",1,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-01-29",2,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-01-30",0,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-01-31",4,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-02-01",NA,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-02-02",NA,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-02-03",0,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-02-04",0,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-02-05",1,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-02-06",1,"IL _ 7","snow reduction"
"IL",1,7,"TO","2020-02-07",2,"IL _ 7","snow reduction"
"IL",1,8,"TO","2020-01-21",NA,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-01-22",NA,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-01-23",0,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-01-24",0,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-01-25",0,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-01-26",0,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-01-27",2,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-01-28",0,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-01-29",4,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-01-30",0,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-01-31",1,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-02-01",NA,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-02-02",NA,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-02-03",0,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-02-04",0,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-02-05",3,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-02-06",3,"IL _ 8","snow reduction"
"IL",1,8,"TO","2020-02-07",2,"IL _ 8","snow reduction"
"IL",1,9,"TO","2020-01-21",NA,"IL _ 9","control"
"IL",1,9,"TO","2020-01-22",NA,"IL _ 9","control"
"IL",1,9,"TO","2020-01-23",0,"IL _ 9","control"
"IL",1,9,"TO","2020-01-24",0,"IL _ 9","control"
"IL",1,9,"TO","2020-01-25",0,"IL _ 9","control"
"IL",1,9,"TO","2020-01-26",0,"IL _ 9","control"
"IL",1,9,"TO","2020-01-27",0,"IL _ 9","control"
"IL",1,9,"TO","2020-01-28",0,"IL _ 9","control"
"IL",1,9,"TO","2020-01-29",0,"IL _ 9","control"
"IL",1,9,"TO","2020-01-30",0,"IL _ 9","control"
"IL",1,9,"TO","2020-01-31",0,"IL _ 9","control"
"IL",1,9,"TO","2020-02-01",NA,"IL _ 9","control"
"IL",1,9,"TO","2020-02-02",NA,"IL _ 9","control"
"IL",1,9,"TO","2020-02-03",0,"IL _ 9","control"
"IL",1,9,"TO","2020-02-04",1,"IL _ 9","control"
"IL",1,9,"TO","2020-02-05",0,"IL _ 9","control"
"IL",1,9,"TO","2020-02-06",1,"IL _ 9","control"
"IL",1,9,"TO","2020-02-07",0,"IL _ 9","control"
"IL",1,10,"TO","2020-01-21",NA,"IL _ 10","control"
"IL",1,10,"TO","2020-01-22",NA,"IL _ 10","control"
"IL",1,10,"TO","2020-01-23",0,"IL _ 10","control"
"IL",1,10,"TO","2020-01-24",0,"IL _ 10","control"
"IL",1,10,"TO","2020-01-25",0,"IL _ 10","control"
"IL",1,10,"TO","2020-01-26",0,"IL _ 10","control"
"IL",1,10,"TO","2020-01-27",0,"IL _ 10","control"
"IL",1,10,"TO","2020-01-28",0,"IL _ 10","control"
"IL",1,10,"TO","2020-01-29",0,"IL _ 10","control"
"IL",1,10,"TO","2020-01-30",0,"IL _ 10","control"
"IL",1,10,"TO","2020-01-31",0,"IL _ 10","control"
"IL",1,10,"TO","2020-02-01",NA,"IL _ 10","control"
"IL",1,10,"TO","2020-02-02",NA,"IL _ 10","control"
"IL",1,10,"TO","2020-02-03",1,"IL _ 10","control"
"IL",1,10,"TO","2020-02-04",3,"IL _ 10","control"
"IL",1,10,"TO","2020-02-05",0,"IL _ 10","control"
"IL",1,10,"TO","2020-02-06",1,"IL _ 10","control"
"IL",1,10,"TO","2020-02-07",0,"IL _ 10","control"
"GB",2,1,"TO","2020-02-05",NA,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-06",1,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-07",0,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-08",NA,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-09",NA,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-10",2,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-11",1,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-12",0,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-13",0,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-14",1,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-15",NA,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-16",NA,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-17",0,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-18",1,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-19",1,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-20",0,"GB _ 1","snow reduction"
"GB",2,1,"TO","2020-02-21",0,"GB _ 1","snow reduction"
"GB",2,2,"TO","2020-02-05",NA,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-06",3,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-07",0,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-08",NA,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-09",NA,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-10",0,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-11",0,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-12",0,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-13",0,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-14",1,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-15",NA,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-16",NA,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-17",0,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-18",2,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-19",0,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-20",0,"GB _ 2","snow reduction"
"GB",2,2,"TO","2020-02-21",0,"GB _ 2","snow reduction"
"GB",2,3,"TO","2020-02-05",NA,"GB _ 3","control"
"GB",2,3,"TO","2020-02-06",3,"GB _ 3","control"
"GB",2,3,"TO","2020-02-07",0,"GB _ 3","control"
"GB",2,3,"TO","2020-02-08",NA,"GB _ 3","control"
"GB",2,3,"TO","2020-02-09",NA,"GB _ 3","control"
"GB",2,3,"TO","2020-02-10",1,"GB _ 3","control"
"GB",2,3,"TO","2020-02-11",0,"GB _ 3","control"
"GB",2,3,"TO","2020-02-12",1,"GB _ 3","control"
"GB",2,3,"TO","2020-02-13",0,"GB _ 3","control"
"GB",2,3,"TO","2020-02-14",0,"GB _ 3","control"
"GB",2,3,"TO","2020-02-15",NA,"GB _ 3","control"
"GB",2,3,"TO","2020-02-16",NA,"GB _ 3","control"
"GB",2,3,"TO","2020-02-17",1,"GB _ 3","control"
"GB",2,3,"TO","2020-02-18",3,"GB _ 3","control"
"GB",2,3,"TO","2020-02-19",2,"GB _ 3","control"
"GB",2,3,"TO","2020-02-20",0,"GB _ 3","control"
"GB",2,3,"TO","2020-02-21",0,"GB _ 3","control"
"GB",2,4,"TO","2020-02-05",NA,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-06",2,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-07",0,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-08",NA,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-09",NA,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-10",0,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-11",0,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-12",0,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-13",1,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-14",0,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-15",NA,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-16",NA,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-17",0,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-18",2,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-19",2,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-20",0,"GB _ 4","snow reduction"
"GB",2,4,"TO","2020-02-21",0,"GB _ 4","snow reduction"
"GB",2,5,"TO","2020-02-05",NA,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-06",1,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-07",0,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-08",NA,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-09",NA,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-10",0,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-11",0,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-12",0,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-13",1,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-14",0,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-15",NA,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-16",NA,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-17",2,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-18",0,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-19",0,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-20",0,"GB _ 5","snow reduction"
"GB",2,5,"TO","2020-02-21",0,"GB _ 5","snow reduction"
"GB",2,6,"TO","2020-02-05",NA,"GB _ 6","control"
"GB",2,6,"TO","2020-02-06",3,"GB _ 6","control"
"GB",2,6,"TO","2020-02-07",1,"GB _ 6","control"
"GB",2,6,"TO","2020-02-08",NA,"GB _ 6","control"
"GB",2,6,"TO","2020-02-09",NA,"GB _ 6","control"
"GB",2,6,"TO","2020-02-10",3,"GB _ 6","control"
"GB",2,6,"TO","2020-02-11",0,"GB _ 6","control"
"GB",2,6,"TO","2020-02-12",1,"GB _ 6","control"
"GB",2,6,"TO","2020-02-13",0,"GB _ 6","control"
"GB",2,6,"TO","2020-02-14",0,"GB _ 6","control"
"GB",2,6,"TO","2020-02-15",NA,"GB _ 6","control"
"GB",2,6,"TO","2020-02-16",NA,"GB _ 6","control"
"GB",2,6,"TO","2020-02-17",0,"GB _ 6","control"
"GB",2,6,"TO","2020-02-18",1,"GB _ 6","control"
"GB",2,6,"TO","2020-02-19",0,"GB _ 6","control"
"GB",2,6,"TO","2020-02-20",0,"GB _ 6","control"
"GB",2,6,"TO","2020-02-21",0,"GB _ 6","control"
"GB",2,7,"TO","2020-02-05",NA,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-06",1,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-07",0,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-08",NA,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-09",NA,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-10",1,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-11",0,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-12",0,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-13",0,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-14",0,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-15",NA,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-16",NA,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-17",2,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-18",2,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-19",0,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-20",1,"GB _ 7","snow reduction"
"GB",2,7,"TO","2020-02-21",1,"GB _ 7","snow reduction"
"GB",2,8,"TO","2020-02-05",NA,"GB _ 8","control"
"GB",2,8,"TO","2020-02-06",1,"GB _ 8","control"
"GB",2,8,"TO","2020-02-07",0,"GB _ 8","control"
"GB",2,8,"TO","2020-02-08",NA,"GB _ 8","control"
"GB",2,8,"TO","2020-02-09",NA,"GB _ 8","control"
"GB",2,8,"TO","2020-02-10",1,"GB _ 8","control"
"GB",2,8,"TO","2020-02-11",0,"GB _ 8","control"
"GB",2,8,"TO","2020-02-12",0,"GB _ 8","control"
"GB",2,8,"TO","2020-02-13",0,"GB _ 8","control"
"GB",2,8,"TO","2020-02-14",0,"GB _ 8","control"
"GB",2,8,"TO","2020-02-15",NA,"GB _ 8","control"
"GB",2,8,"TO","2020-02-16",NA,"GB _ 8","control"
"GB",2,8,"TO","2020-02-17",0,"GB _ 8","control"
"GB",2,8,"TO","2020-02-18",1,"GB _ 8","control"
"GB",2,8,"TO","2020-02-19",0,"GB _ 8","control"
"GB",2,8,"TO","2020-02-20",0,"GB _ 8","control"
"GB",2,8,"TO","2020-02-21",0,"GB _ 8","control"
"GB",2,9,"TO","2020-02-05",NA,"GB _ 9","control"
"GB",2,9,"TO","2020-02-06",0,"GB _ 9","control"
"GB",2,9,"TO","2020-02-07",0,"GB _ 9","control"
"GB",2,9,"TO","2020-02-08",NA,"GB _ 9","control"
"GB",2,9,"TO","2020-02-09",NA,"GB _ 9","control"
"GB",2,9,"TO","2020-02-10",0,"GB _ 9","control"
"GB",2,9,"TO","2020-02-11",1,"GB _ 9","control"
"GB",2,9,"TO","2020-02-12",0,"GB _ 9","control"
"GB",2,9,"TO","2020-02-13",1,"GB _ 9","control"
"GB",2,9,"TO","2020-02-14",1,"GB _ 9","control"
"GB",2,9,"TO","2020-02-15",NA,"GB _ 9","control"
"GB",2,9,"TO","2020-02-16",NA,"GB _ 9","control"
"GB",2,9,"TO","2020-02-17",0,"GB _ 9","control"
"GB",2,9,"TO","2020-02-18",1,"GB _ 9","control"
"GB",2,9,"TO","2020-02-19",2,"GB _ 9","control"
"GB",2,9,"TO","2020-02-20",0,"GB _ 9","control"
"GB",2,9,"TO","2020-02-21",2,"GB _ 9","control"
"GB",2,10,"TO","2020-02-05",NA,"GB _ 10","control"
"GB",2,10,"TO","2020-02-06",0,"GB _ 10","control"
"GB",2,10,"TO","2020-02-07",2,"GB _ 10","control"
"GB",2,10,"TO","2020-02-08",NA,"GB _ 10","control"
"GB",2,10,"TO","2020-02-09",NA,"GB _ 10","control"
"GB",2,10,"TO","2020-02-10",0,"GB _ 10","control"
"GB",2,10,"TO","2020-02-11",0,"GB _ 10","control"
"GB",2,10,"TO","2020-02-12",0,"GB _ 10","control"
"GB",2,10,"TO","2020-02-13",0,"GB _ 10","control"
"GB",2,10,"TO","2020-02-14",1,"GB _ 10","control"
"GB",2,10,"TO","2020-02-15",NA,"GB _ 10","control"
"GB",2,10,"TO","2020-02-16",NA,"GB _ 10","control"
"GB",2,10,"TO","2020-02-17",0,"GB _ 10","control"
"GB",2,10,"TO","2020-02-18",2,"GB _ 10","control"
"GB",2,10,"TO","2020-02-19",0,"GB _ 10","control"
"GB",2,10,"TO","2020-02-20",1,"GB _ 10","control"
"GB",2,10,"TO","2020-02-21",0,"GB _ 10","control"
"MA",2,1,"TO","2020-02-05",NA,"MA _ 1","control"
"MA",2,1,"TO","2020-02-06",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-07",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-08",NA,"MA _ 1","control"
"MA",2,1,"TO","2020-02-09",NA,"MA _ 1","control"
"MA",2,1,"TO","2020-02-10",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-11",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-12",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-13",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-14",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-15",NA,"MA _ 1","control"
"MA",2,1,"TO","2020-02-16",NA,"MA _ 1","control"
"MA",2,1,"TO","2020-02-17",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-18",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-19",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-20",0,"MA _ 1","control"
"MA",2,1,"TO","2020-02-21",0,"MA _ 1","control"
"MA",2,2,"TO","2020-02-05",NA,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-06",0,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-07",0,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-08",NA,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-09",NA,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-10",0,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-11",0,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-12",0,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-13",0,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-14",2,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-15",NA,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-16",NA,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-17",0,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-18",0,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-19",1,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-20",1,"MA _ 2","snow reduction"
"MA",2,2,"TO","2020-02-21",0,"MA _ 2","snow reduction"
"MA",2,3,"TO","2020-02-05",NA,"MA _ 3","control"
"MA",2,3,"TO","2020-02-06",0,"MA _ 3","control"
"MA",2,3,"TO","2020-02-07",0,"MA _ 3","control"
"MA",2,3,"TO","2020-02-08",NA,"MA _ 3","control"
"MA",2,3,"TO","2020-02-09",NA,"MA _ 3","control"
"MA",2,3,"TO","2020-02-10",0,"MA _ 3","control"
"MA",2,3,"TO","2020-02-11",0,"MA _ 3","control"
"MA",2,3,"TO","2020-02-12",0,"MA _ 3","control"
"MA",2,3,"TO","2020-02-13",2,"MA _ 3","control"
"MA",2,3,"TO","2020-02-14",1,"MA _ 3","control"
"MA",2,3,"TO","2020-02-15",NA,"MA _ 3","control"
"MA",2,3,"TO","2020-02-16",NA,"MA _ 3","control"
"MA",2,3,"TO","2020-02-17",0,"MA _ 3","control"
"MA",2,3,"TO","2020-02-18",0,"MA _ 3","control"
"MA",2,3,"TO","2020-02-19",0,"MA _ 3","control"
"MA",2,3,"TO","2020-02-20",0,"MA _ 3","control"
"MA",2,3,"TO","2020-02-21",0,"MA _ 3","control"
"MA",2,4,"TO","2020-02-05",NA,"MA _ 4","control"
"MA",2,4,"TO","2020-02-06",0,"MA _ 4","control"
"MA",2,4,"TO","2020-02-07",0,"MA _ 4","control"
"MA",2,4,"TO","2020-02-08",NA,"MA _ 4","control"
"MA",2,4,"TO","2020-02-09",NA,"MA _ 4","control"
"MA",2,4,"TO","2020-02-10",0,"MA _ 4","control"
"MA",2,4,"TO","2020-02-11",3,"MA _ 4","control"
"MA",2,4,"TO","2020-02-12",0,"MA _ 4","control"
"MA",2,4,"TO","2020-02-13",0,"MA _ 4","control"
"MA",2,4,"TO","2020-02-14",2,"MA _ 4","control"
"MA",2,4,"TO","2020-02-15",NA,"MA _ 4","control"
"MA",2,4,"TO","2020-02-16",NA,"MA _ 4","control"
"MA",2,4,"TO","2020-02-17",1,"MA _ 4","control"
"MA",2,4,"TO","2020-02-18",0,"MA _ 4","control"
"MA",2,4,"TO","2020-02-19",0,"MA _ 4","control"
"MA",2,4,"TO","2020-02-20",0,"MA _ 4","control"
"MA",2,4,"TO","2020-02-21",2,"MA _ 4","control"
"MA",2,5,"TO","2020-02-05",NA,"MA _ 5","control"
"MA",2,5,"TO","2020-02-06",0,"MA _ 5","control"
"MA",2,5,"TO","2020-02-07",0,"MA _ 5","control"
"MA",2,5,"TO","2020-02-08",NA,"MA _ 5","control"
"MA",2,5,"TO","2020-02-09",NA,"MA _ 5","control"
"MA",2,5,"TO","2020-02-10",0,"MA _ 5","control"
"MA",2,5,"TO","2020-02-11",0,"MA _ 5","control"
"MA",2,5,"TO","2020-02-12",0,"MA _ 5","control"
"MA",2,5,"TO","2020-02-13",0,"MA _ 5","control"
"MA",2,5,"TO","2020-02-14",0,"MA _ 5","control"
"MA",2,5,"TO","2020-02-15",NA,"MA _ 5","control"
"MA",2,5,"TO","2020-02-16",NA,"MA _ 5","control"
"MA",2,5,"TO","2020-02-17",0,"MA _ 5","control"
"MA",2,5,"TO","2020-02-18",1,"MA _ 5","control"
"MA",2,5,"TO","2020-02-19",0,"MA _ 5","control"
"MA",2,5,"TO","2020-02-20",1,"MA _ 5","control"
"MA",2,5,"TO","2020-02-21",2,"MA _ 5","control"
"MA",2,6,"TO","2020-02-05",NA,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-06",2,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-07",0,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-08",NA,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-09",NA,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-10",0,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-11",1,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-12",2,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-13",0,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-14",0,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-15",NA,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-16",NA,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-17",0,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-18",1,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-19",0,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-20",0,"MA _ 6","snow reduction"
"MA",2,6,"TO","2020-02-21",1,"MA _ 6","snow reduction"
"MA",2,7,"TO","2020-02-05",NA,"MA _ 7","snow reduction"
"MA",2,7,"TO","2020-02-06",0,"MA _ 7","snow reduction"
"MA",2,7,"TO","2020-02-07",0,"MA _ 7","snow reduction"
"MA",2,7,"TO","2020-02-08",NA,"MA _ 7","snow reduction"
